ID,Question
F051,"1 歳 6 か月の女児。 1 歳 6 か月健康診査のために両親に連れられて来院した。在
胎 39 週、出生体重 3,245 g、頭位自然分娩で出生した。身長 80 cm、体重 10 kg。
走ることはできるが、①両足で跳ぶことはできない。手をひいて階段を昇るが、②
階段を降りられない。鉛筆でなぐり書きをするが、③直線をまねしてひくことはで
きない。親指と人差し指で積み木をつまむことはできるが、④積み木を積むことは
できない。「パパ」「ママ」と言い、犬の絵を見せて「わんわんどれ？」と聞くと指でさ
すが、⑤絵を見せて「これなに？」と聞いても言えない。
下線部のうち、発達の遅れがみられるのはどれか。
ａ　①
ｂ　②
ｃ　③
ｄ　④
ｅ　⑤"
F052,"43 歳の男性。持続する咳、痰および労作時呼吸困難を主訴に来院した。小児期
から風邪をひきやすく 20 歳台から咳と痰の回数が増加した。 2 年前から膿性痰が
1 日中持続し息切れを自覚するようになった。自宅近くの診療所で抗菌薬を処方さ
れ症状は少し改善したが、再燃したため紹介受診した。喫煙歴はない。意識は清
明。体 温 36.9 ℃。脈 拍 76/分、整。血 圧 116/68 mmHg。呼 吸 数 20/分。SpO2
97 %（room air）。心音に異常を認めない。呼吸音は両側下胸部に coarse crackles
を聴取する。胸部エックス線写真で両側中・下肺野を中心にびまん性粒状陰影を認
めた。胸部単純 CT でびまん性小葉中心性粒状影を認めた。
診断はどれか。
ａ　肺気腫
ｂ　粟粒結核
ｃ　気管支拡張症
ｄ　慢性気管支炎
ｅ　びまん性汎細気管支炎"
F053,"38 歳の女性。手に菌がついてしまっているのではないかと心配で仕方ないこと
を主訴に母親に伴われて来院した。専門学校卒業後、20 歳から美容師となり、30
歳で美容院を開業している。その頃から菌がついていると言って頻回に手を洗うよ
うになり、数年前から家族の菌も恐れて家族を部屋に入れなくなった。最近は仕事
もできなくなり、自分自身の入浴に 2 時間くらいかけ、家族にも入念に体を洗うよ
うに指示するようになった。診察室では疎通性が良好で家族に迷惑をかけているこ
とを自覚している。
診断はどれか。
ａ　統合失調症
ｂ　症状性精神障害
ｃ　強迫性障害〈強迫症〉
ｄ　身体的苦痛症〈身体症状症〉
ｅ　素行障害〈素行・非社会的行動症〉"
F054,"84 歳の女性。息苦しさと発熱とを主訴に家族から往診の依頼があった。 5 年前
に脳梗塞を発症し要介護 2 と認定され訪問介護とデイサービスとを利用している。
1 日のほとんどを自宅内で過ごしており、排泄、入浴および着替えには一部介助が
必要である。最近、食事中にむせることが多くなった。体温 38.6 ℃。脈拍 104/分、
整。血圧 88/54 mmHg。呼吸数 22/分。SpO2 89 %（room air）。口腔内と皮膚は乾
燥し、呼吸音は右前胸部に coarse crackles を聴取する。
適切な対応はどれか。
ａ　介護医療院に入所させる。
ｂ　特定機能病院へ紹介する。
ｃ　地域医療支援病院へ紹介する。
ｄ　地域包括支援センターに連絡する。
ｅ　特別養護老人ホームに入所させる。"
F055,"17 歳の女子。労作時息切れと下腿浮腫を主訴に来院した。3 か月前から屋外プー
ルで水泳の練習をしているが、 1 か月前から倦怠感、労作時息切れ及び両下腿浮腫
が出現したため受診した。意識は清明。体温 37.4 ℃。脈拍 110/分、整。血圧
120/70 mmHg。顔面に紅斑を認める。その他の部位には皮疹を認めない。両側の
手関節と膝関節に腫脹と圧痛とを認める。尿所見：蛋白 3 ＋、糖（－）、潜血 1 ＋。
血液所見：赤血球 323 万、Hb 8.6 g/dL、Ht 38 %、網赤血球 2.5 %、白血球 2,300
（桿状核好中球 2 %、分葉核好中球 76 %、単球 10 %、リンパ球 12 %）、血小板 11
万。血液生化学所見：総蛋白 7.2 g/dL、アルブミン 2.6 g/dL、IgG 2,622 mg/dL
（基 準 861～1,747）、IgA 261 mg/dL（基 準 93～393）、IgM 122 mg/dL（基 準 50～
269）、総 ビ リ ル ビ ン 2.1 mg/dL、直 接 ビ リ ル ビ ン 0.2 mg/dL、AST 66 U/L、
ALT 56 U/L、LD 462 U/L（基 準 124～222）、ALP 110 U/L（基 準 38～113）、γ-GT
64 U/L（基準 9 ～32）、CK 42 U/L（基準 41～153）、尿素窒素 28 mg/dL、クレアチ
ニン 1.1 mg/dL、TSH 3.6 μU/mL（基準 0.2～4.0）。CRP 0.1 mg/dL。
この患者で陽性となる自己抗体はどれか。
ａ　抗 CCP 抗体
ｂ　抗 Jo-1 抗体
ｃ　抗 Mi-2 抗体
ｄ　抗 Scl-70 抗体
ｅ　抗 dsDNA 抗体"
F056,"70 歳の男性。交通外傷のため救急車で搬入された。歩行中に乗用車にはね飛ば
されたため救急車で搬送された。搬入時、呼びかけに応答しないが痛み刺激に対し
腕をはらいのける。体温 36.0 ℃。心拍数 120/分、整。血圧 130/70 mmHg。呼吸
数 40/分。SpO2 90 %（リザーバーマスク 10 L/分　酸素投与下）。体格は肥満型。心
電図モニターと連続測定血圧計を装着した。動脈血ガス分析（リザーバーマスク
10 L/分　酸素投与下）：pH 7.15、PaCO2 50 Torr、PaO2 60 Torr、HCO3
－ 20 mEq/L、
BE-8.0 mEq/L、Hb 9.0 g/dL、Ht 30 %。SpO2 80 %（リザーバーマスク 10 L/分　酸素投与下）に低下したので、用手換気を試みるが胸が上がらない。経口エアウェ
イを挿入し下顎挙上を行うが、胸が上がらない。気管挿管を試みるが、声門が直視
できず挿管困難であった。頸動脈は触知可能であった。
直ちに行うのはどれか。
ａ　ECMO
ｂ　胸骨圧迫
ｃ　緊急ペーシング
ｄ　輪状甲状靱帯切開
ｅ　大動脈内バルーンパンピング〈IABP〉"
F057,"生後 4 か月の男児。 3 回目のロタウイルスワクチンの接種のため母親に連れられ
て来院した。①在胎 36 週 2 日、②体重 2,460 g で出生した。新生児期に心雑音を
指摘され、③卵円孔開存と診断されたが、器質的な心疾患は指摘されていない。④
腸重積の既往がある。⑤来院後の体温は 37.0 ℃であった。
下線部のうち、ロタウイルスワクチンの接種が不適当と判断される理由はどれ
か。
ａ　①
ｂ　②
ｃ　③
ｄ　④
ｅ　⑤"
F064,"次の文を読み、64～66 の問いに答えよ。
35 歳の男性。高所からの転落のため救急車で搬入された。
現病歴　：　本日、塗装作業中に 3 m の高さから転落した際、頸部、背部および腰
部を強打した。下肢が動かせないため同僚が救急車を要請した。
既往歴　：　15 歳時に急性虫垂炎で手術。
生活歴　：　妻、長男および次男と 4 人暮らし。喫煙歴はない。飲酒は機会飲酒。
家族歴　：　父親が認知症で加療中である。
現　症　：　意識は清明。身長 172 cm、体重 75 kg。体温 36.5 ℃。心拍数 84/分、
整。血圧 130/62 mmHg。呼吸数 20/分。SpO2 98 %（room air）。眼瞼結膜と眼球結
膜とに異常を認めない。心音と呼吸音とに異常を認めない。頸部から腰部にかけて
仏痛を認めた。上肢の筋力は正常である。自力歩行はできない。両腸腰筋と大腿四
頭筋の収縮は認められるが、関節運動は認めない。両足関節の自動運動も認めな
い。臍部から両下肢に感覚障害を認めた。膝蓋腱反射とアキレス腱反射は両側に減
弱を認めた。
64 大腿四頭筋の徒手筋力テストの評価はどれか。
ａ　0
ｂ　1
ｃ　2
ｄ　3
ｅ　4"
F065,"次の文を読み、64～66 の問いに答えよ。
35 歳の男性。高所からの転落のため救急車で搬入された。
現病歴　：　本日、塗装作業中に 3 m の高さから転落した際、頸部、背部および腰
部を強打した。下肢が動かせないため同僚が救急車を要請した。
既往歴　：　15 歳時に急性虫垂炎で手術。
生活歴　：　妻、長男および次男と 4 人暮らし。喫煙歴はない。飲酒は機会飲酒。
家族歴　：　父親が認知症で加療中である。
現　症　：　意識は清明。身長 172 cm、体重 75 kg。体温 36.5 ℃。心拍数 84/分、
整。血圧 130/62 mmHg。呼吸数 20/分。SpO2 98 %（room air）。眼瞼結膜と眼球結
膜とに異常を認めない。心音と呼吸音とに異常を認めない。頸部から腰部にかけて
仏痛を認めた。上肢の筋力は正常である。自力歩行はできない。両腸腰筋と大腿四
頭筋の収縮は認められるが、関節運動は認めない。両足関節の自動運動も認めな
い。臍部から両下肢に感覚障害を認めた。膝蓋腱反射とアキレス腱反射は両側に減
弱を認めた。脊髄損傷の高位はどれか。
ａ　第 6 頸髄
ｂ　第 1 胸髄
ｃ　第 5 胸髄
ｄ　第 10 胸髄
ｅ　第 1 腰髄"
F066,"次の文を読み、64～66 の問いに答えよ。
35 歳の男性。高所からの転落のため救急車で搬入された。
現病歴　：　本日、塗装作業中に 3 m の高さから転落した際、頸部、背部および腰
部を強打した。下肢が動かせないため同僚が救急車を要請した。
既往歴　：　15 歳時に急性虫垂炎で手術。
生活歴　：　妻、長男および次男と 4 人暮らし。喫煙歴はない。飲酒は機会飲酒。
家族歴　：　父親が認知症で加療中である。
現　症　：　意識は清明。身長 172 cm、体重 75 kg。体温 36.5 ℃。心拍数 84/分、
整。血圧 130/62 mmHg。呼吸数 20/分。SpO2 98 %（room air）。眼瞼結膜と眼球結
膜とに異常を認めない。心音と呼吸音とに異常を認めない。頸部から腰部にかけて
仏痛を認めた。上肢の筋力は正常である。自力歩行はできない。両腸腰筋と大腿四
頭筋の収縮は認められるが、関節運動は認めない。両足関節の自動運動も認めな
い。臍部から両下肢に感覚障害を認めた。膝蓋腱反射とアキレス腱反射は両側に減
弱を認めた。受傷後 3 か月経過しても筋力の回復がない場合、この患者が自宅療養するにあた
り最も適切な装具・福祉用具はどれか。
ａ　歩行器
ｂ　短下肢装具
ｃ　電動車椅子
ｄ　標準型車椅子
ｅ　リフト〈移乗動作介助装置〉"
F070,"次の文を読み、70～72 の問いに答えよ。
70 歳の男性。意識障害のため救急車で搬入された。
現病歴　：　3 か月前に妻が死亡した後、約 1 週間前から生きていくのが非常に辛い
と悩んでいた。本日、自宅で意識を失った状態で倒れているところを息子が発見
し、救急車を要請した。救急搬送中に 10 分間のけいれんを認めた。本人が倒れて
いた部屋には空の瓶と遺書があった。
既往歴　：　高血圧症で降圧薬を内服している。
生活歴　：　息子と 2 人暮らし。自宅で農業を営んでいる。
家族歴　：　特記すべきことはない。
現　症　：　意識レベルは JCSⅢ-100。身長 169 cm、体重 72 kg。体温 38.8 ℃。心
拍数 120/分、整。血圧 120/82 mmHg。呼吸数 32/分。SpO2 85 %（リザーバ付マス
ク 10 L/分　酸素投与下）。瞳孔径は左右 2.0 mm。対光反射は緩慢である。口の周
囲に吐物と唾液の混ざったものを認める。全身に著明な発汗を伴い、全身の筋肉は
けいれんしている。
70 まず行う処置はどれか。
ａ　胃管挿入
ｂ　気管挿管
ｃ　全身冷却
ｄ　大量輸液
ｅ　中心静脈カテーテル留置"
F071,"次の文を読み、70～72 の問いに答えよ。
70 歳の男性。意識障害のため救急車で搬入された。
現病歴　：　3 か月前に妻が死亡した後、約 1 週間前から生きていくのが非常に辛い
と悩んでいた。本日、自宅で意識を失った状態で倒れているところを息子が発見
し、救急車を要請した。救急搬送中に 10 分間のけいれんを認めた。本人が倒れて
いた部屋には空の瓶と遺書があった。
既往歴　：　高血圧症で降圧薬を内服している。
生活歴　：　息子と 2 人暮らし。自宅で農業を営んでいる。
家族歴　：　特記すべきことはない。
現　症　：　意識レベルは JCSⅢ-100。身長 169 cm、体重 72 kg。体温 38.8 ℃。心
拍数 120/分、整。血圧 120/82 mmHg。呼吸数 32/分。SpO2 85 %（リザーバ付マス
ク 10 L/分　酸素投与下）。瞳孔径は左右 2.0 mm。対光反射は緩慢である。口の周
囲に吐物と唾液の混ざったものを認める。全身に著明な発汗を伴い、全身の筋肉は
けいれんしている。患者の息子への質問のうち搬入直後の治療のために最も重要なのはどれか。
ａ　「遺書をお持ちですか」
ｂ　「落ちていた空の瓶は持ってきましたか」
ｃ　「ご家族に精神科通院中の方はいますか」
ｄ　「お父さんはお酒をどれくらい飲みますか」
ｅ　「お父さんはけいれんを起こしたことがありますか」"
